CustID,inquiry_id,inquiry_date,inquiry_type,report_date,application_decision
C783583,Inq_670034,2014-04-29,revolving,2014-05-31,approved
C783697,Inq_231274,2014-05-12,rental_application,2014-05-31,denied
C783697,Inq_174345,2014-04-11,revolving,2014-05-31,approved
C783697,Inq_218432,2014-04-16,revolving,2014-05-31,approved
C783738,Inq_852013,2014-04-27,revolving,2014-05-31,denied
C783738,Inq_864366,2014-05-15,revolving,2014-05-31,approved
C783738,Inq_408553,2014-04-20,revolving,2014-05-31,approved
C783738,Inq_322390,2014-06-28,mortgage,2014-05-31,approved
C783738,Inq_931394,2014-04-21,rental_application,2014-05-31,approved
C783784,Inq_731588,2014-04-24,revolving,2014-05-31,approved
C784033,Inq_860823,2014-04-21,rental_application,2014-05-31,approved
C784033,Inq_320299,2014-05-29,revolving,2014-05-31,approved
C784033,Inq_392729,2014-05-21,revolving,2014-05-31,approved
C784033,Inq_849929,2014-06-06,revolving,2014-05-31,approved
C784033,Inq_333988,2014-06-08,mortgage,2014-05-31,denied
C784033,Inq_468906,2014-06-06,revolving,2014-05-31,approved
C784170,Inq_437108,2014-03-20,revolving,2014-05-31,approved
C784236,Inq_904777,2014-07-09,instalment,2014-05-31,approved
C784236,Inq_899435,2014-08-26,revolving,2014-05-31,approved
C784236,Inq_648139,2014-08-30,revolving,2014-05-31,approved
C784253,Inq_369266,2014-05-04,instalment,2014-05-31,approved
C784402,Inq_848012,2014-04-09,revolving,2014-05-31,denied
C784402,Inq_563722,2014-05-20,revolving,2014-05-31,denied
C784636,Inq_714952,2014-06-04,revolving,2014-05-31,approved
C784636,Inq_506469,2014-09-02,revolving,2014-05-31,denied
C784636,Inq_186806,2014-05-22,rental_application,2014-05-31,approved
C784636,Inq_726877,2014-05-27,instalment,2014-05-31,approved
C784636,Inq_551640,2014-05-25,revolving,2014-05-31,approved
C784662,Inq_989313,2014-06-30,revolving,2014-05-31,approved
C784662,Inq_284595,2014-05-18,revolving,2014-05-31,approved
C784662,Inq_111761,2014-04-19,revolving,2014-05-31,approved
C784662,Inq_903580,2014-04-18,rental_application,2014-05-31,approved
C784662,Inq_901276,2014-06-22,revolving,2014-05-31,approved
C784662,Inq_176739,2014-05-23,rental_application,2014-05-31,approved
C784676,Inq_627121,2014-07-31,mortgage,2014-05-31,approved
C784755,Inq_896369,2014-06-25,rental_application,2014-05-31,approved
C784755,Inq_892488,2014-05-30,revolving,2014-05-31,approved
C784755,Inq_643044,2014-06-10,revolving,2014-05-31,approved
C784755,Inq_331210,2014-07-31,revolving,2014-05-31,approved
C784755,Inq_128870,2014-09-05,revolving,2014-05-31,approved
C784755,Inq_250963,2014-07-21,revolving,2014-05-31,approved
C784755,Inq_190474,2014-07-26,instalment,2014-05-31,approved
C784755,Inq_865909,2014-07-26,revolving,2014-05-31,approved
C784755,Inq_484232,2014-07-27,mortgage,2014-05-31,approved
C784755,Inq_535716,2014-07-04,rental_application,2014-05-31,approved
C784755,Inq_441103,2014-09-18,revolving,2014-05-31,approved
C784843,Inq_456397,2014-05-23,revolving,2014-05-31,denied
C784843,Inq_116574,2014-08-15,revolving,2014-05-31,denied
C784909,Inq_951674,2014-07-25,revolving,2014-05-31,approved
C784909,Inq_566660,2014-07-15,rental_application,2014-05-31,denied
C784909,Inq_431330,2014-08-13,revolving,2014-05-31,approved
C784909,Inq_965735,2014-07-13,revolving,2014-05-31,approved
C784909,Inq_682813,2014-06-01,mortgage,2014-05-31,denied
C784909,Inq_711604,2014-07-03,revolving,2014-05-31,approved
C784909,Inq_800451,2014-06-06,rental_application,2014-05-31,approved
C785018,Inq_430883,2014-07-02,mortgage,2014-05-31,approved
C785018,Inq_960324,2014-03-23,revolving,2014-05-31,denied
C785018,Inq_239676,2014-06-02,instalment,2014-05-31,approved
C785018,Inq_280375,2014-03-21,revolving,2014-05-31,approved
C785119,Inq_320028,2014-05-19,mortgage,2014-05-31,denied
C785119,Inq_596471,2014-05-02,rental_application,2014-05-31,denied
C785119,Inq_383761,2014-05-09,revolving,2014-05-31,approved
C785154,Inq_794918,2014-04-23,instalment,2014-05-31,denied
C785154,Inq_131506,2014-05-09,mortgage,2014-05-31,denied
C785221,Inq_275251,2014-05-13,revolving,2014-05-31,approved
C785221,Inq_744495,2014-04-10,revolving,2014-05-31,approved
C785262,Inq_337846,2014-03-11,revolving,2014-05-31,approved
C785262,Inq_155504,2014-05-13,revolving,2014-05-31,approved
C785670,Inq_372876,2014-07-21,revolving,2014-05-31,approved
C785670,Inq_275424,2014-04-18,revolving,2014-05-31,approved
C785670,Inq_446034,2014-06-19,revolving,2014-05-31,approved
C785679,Inq_862642,2014-06-23,revolving,2014-05-31,approved
C785679,Inq_852232,2014-08-10,revolving,2014-05-31,approved
C785799,Inq_173288,2014-06-09,revolving,2014-05-31,approved
C785799,Inq_942039,2014-03-30,instalment,2014-05-31,approved
C786203,Inq_360654,2014-07-26,rental_application,2014-05-31,approved
C786203,Inq_154103,2014-09-18,revolving,2014-05-31,approved
C786203,Inq_133261,2014-06-23,revolving,2014-05-31,denied
C786203,Inq_953812,2014-07-29,rental_application,2014-05-31,denied
C786247,Inq_148285,2014-07-15,revolving,2014-05-31,approved
C786247,Inq_133861,2014-07-15,revolving,2014-05-31,approved
C786292,Inq_363013,2014-09-06,mortgage,2014-05-31,approved
C786292,Inq_470104,2014-06-11,instalment,2014-05-31,approved
C786292,Inq_341771,2014-06-04,revolving,2014-05-31,denied
C786305,Inq_530256,2014-06-13,revolving,2014-05-31,approved
C786305,Inq_415388,2014-08-03,revolving,2014-05-31,approved
C786305,Inq_561982,2014-06-20,revolving,2014-05-31,approved
C786305,Inq_932561,2014-06-03,revolving,2014-05-31,approved
C786305,Inq_491520,2014-06-05,revolving,2014-05-31,approved
C786305,Inq_190481,2014-07-24,mortgage,2014-05-31,approved
C786385,Inq_370302,2014-05-29,revolving,2014-05-31,approved
C786555,Inq_891629,2014-08-05,revolving,2014-05-31,approved
C786555,Inq_283615,2014-07-24,mortgage,2014-05-31,approved
C786555,Inq_802841,2014-09-19,revolving,2014-05-31,approved
C786580,Inq_284134,2014-04-30,revolving,2014-05-31,approved
C786585,Inq_781635,2014-04-08,rental_application,2014-05-31,denied
C786585,Inq_431919,2014-04-01,revolving,2014-05-31,approved
C786695,Inq_856957,2014-05-28,revolving,2014-05-31,approved
C786713,Inq_655817,2014-07-31,revolving,2014-05-31,approved
C786713,Inq_214753,2014-09-09,mortgage,2014-05-31,approved
C786916,Inq_751561,2014-04-12,revolving,2014-05-31,denied
C786916,Inq_837218,2014-04-10,rental_application,2014-05-31,denied
C786916,Inq_949832,2014-04-02,revolving,2014-05-31,approved
C786916,Inq_512340,2014-04-08,revolving,2014-05-31,approved
C787080,Inq_972772,2014-06-12,revolving,2014-05-31,approved
C787080,Inq_573749,2014-09-12,revolving,2014-05-31,approved
C787080,Inq_885492,2014-09-07,revolving,2014-05-31,approved
C787088,Inq_595739,2014-05-28,mortgage,2014-05-31,approved
C787088,Inq_543997,2014-07-08,rental_application,2014-05-31,approved
C787167,Inq_814228,2014-06-25,revolving,2014-05-31,approved
C787167,Inq_835711,2014-09-14,mortgage,2014-05-31,approved
C787167,Inq_539523,2014-08-08,revolving,2014-05-31,approved
C787167,Inq_389905,2014-08-18,instalment,2014-05-31,denied
C787167,Inq_834257,2014-05-28,mortgage,2014-05-31,denied
C787194,Inq_477036,2014-07-27,revolving,2014-05-31,approved
C787194,Inq_339698,2014-08-23,revolving,2014-05-31,denied
C787194,Inq_177454,2014-09-09,rental_application,2014-05-31,approved
C787194,Inq_419418,2014-07-26,revolving,2014-05-31,approved
C787194,Inq_242565,2014-05-26,mortgage,2014-05-31,denied
C787291,Inq_736148,2014-05-26,revolving,2014-05-31,approved
C787291,Inq_905510,2014-07-08,revolving,2014-05-31,approved
C787291,Inq_759338,2014-06-16,mortgage,2014-05-31,approved
C787354,Inq_948220,2014-07-31,revolving,2014-05-31,approved
C787354,Inq_316789,2014-07-02,revolving,2014-05-31,approved
C787354,Inq_398493,2014-07-30,rental_application,2014-05-31,approved
C787354,Inq_793849,2014-05-09,rental_application,2014-05-31,approved
C787354,Inq_488282,2014-08-11,instalment,2014-05-31,approved
C787354,Inq_364818,2014-08-20,revolving,2014-05-31,approved
C787365,Inq_754703,2014-07-20,revolving,2014-05-31,approved
C787365,Inq_220555,2014-06-24,revolving,2014-05-31,approved
C787394,Inq_887976,2014-04-30,rental_application,2014-05-31,approved
C787394,Inq_593577,2014-05-15,rental_application,2014-05-31,approved
C787394,Inq_876441,2014-04-18,revolving,2014-05-31,approved
C787394,Inq_902228,2014-07-01,mortgage,2014-05-31,approved
C787425,Inq_983284,2014-06-06,revolving,2014-05-31,approved
C787538,Inq_373821,2014-05-15,revolving,2014-05-31,approved
C787538,Inq_704402,2014-07-18,instalment,2014-05-31,approved
C787538,Inq_880124,2014-08-13,revolving,2014-05-31,denied
C787826,Inq_885910,2014-06-02,revolving,2014-05-31,approved
C787826,Inq_243891,2014-09-12,revolving,2014-05-31,approved
C787826,Inq_365442,2014-06-17,revolving,2014-05-31,approved
C787862,Inq_831390,2014-08-18,revolving,2014-05-31,denied
C787862,Inq_794917,2014-06-28,revolving,2014-05-31,approved
C787862,Inq_831779,2014-08-05,revolving,2014-05-31,approved
C788157,Inq_576902,2014-06-23,revolving,2014-05-31,approved
C788166,Inq_776455,2014-06-26,revolving,2014-05-31,approved
C788166,Inq_913307,2014-07-01,revolving,2014-05-31,approved
C788166,Inq_630933,2014-08-30,rental_application,2014-05-31,approved
C788166,Inq_325775,2014-05-30,rental_application,2014-05-31,approved
C788228,Inq_144173,2014-05-31,mortgage,2014-05-31,approved
C788228,Inq_504136,2014-08-21,instalment,2014-05-31,approved
C788228,Inq_767713,2014-08-23,rental_application,2014-05-31,approved
C788228,Inq_791517,2014-08-12,revolving,2014-05-31,approved
C788228,Inq_722170,2014-07-02,revolving,2014-05-31,approved
C788294,Inq_566009,2014-05-31,revolving,2014-05-31,approved
C788294,Inq_344092,2014-04-10,revolving,2014-05-31,approved
C788294,Inq_894946,2014-06-04,revolving,2014-05-31,denied
C788294,Inq_416389,2014-05-16,revolving,2014-05-31,denied
C788365,Inq_870059,2014-08-01,revolving,2014-05-31,approved
C788587,Inq_249016,2014-07-04,mortgage,2014-05-31,approved
C788587,Inq_795891,2014-07-28,rental_application,2014-05-31,approved
C788587,Inq_179729,2014-07-03,revolving,2014-05-31,denied
C788655,Inq_310474,2014-05-28,revolving,2014-05-31,denied
C788655,Inq_858392,2014-04-11,revolving,2014-05-31,approved
C788688,Inq_130486,2014-06-01,revolving,2014-05-31,approved
C788688,Inq_154344,2014-06-26,revolving,2014-05-31,approved
C788688,Inq_833480,2014-07-07,revolving,2014-05-31,approved
C788688,Inq_831485,2014-06-26,rental_application,2014-05-31,approved
C788688,Inq_619977,2014-09-07,revolving,2014-05-31,approved
C788701,Inq_853142,2014-08-29,instalment,2014-05-31,approved
C788727,Inq_916501,2014-08-05,revolving,2014-05-31,approved
C788727,Inq_332060,2014-08-07,revolving,2014-05-31,approved
C788727,Inq_629068,2014-05-20,revolving,2014-05-31,approved
C788727,Inq_804070,2014-06-30,revolving,2014-05-31,approved
C788727,Inq_145026,2014-05-23,revolving,2014-05-31,approved
C788727,Inq_842238,2014-05-18,revolving,2014-05-31,approved
C788863,Inq_997659,2014-07-01,revolving,2014-05-31,approved
C788863,Inq_617084,2014-04-28,rental_application,2014-05-31,approved
C788863,Inq_800713,2014-05-30,revolving,2014-05-31,approved
C788865,Inq_193340,2014-04-21,revolving,2014-05-31,denied
C788865,Inq_708602,2014-06-27,mortgage,2014-05-31,approved
C788887,Inq_274819,2014-05-18,revolving,2014-05-31,approved
C788887,Inq_485222,2014-08-27,revolving,2014-05-31,approved
C788887,Inq_601016,2014-06-20,revolving,2014-05-31,approved
C788887,Inq_911530,2014-06-13,mortgage,2014-05-31,approved
C788887,Inq_634544,2014-05-25,revolving,2014-05-31,approved
C788996,Inq_408321,2014-04-24,instalment,2014-05-31,approved
C788996,Inq_966836,2014-06-21,revolving,2014-05-31,approved
C788998,Inq_233803,2014-06-18,revolving,2014-05-31,approved
C789018,Inq_336869,2014-07-19,mortgage,2014-05-31,approved
C789018,Inq_459898,2014-07-26,instalment,2014-05-31,approved
C789018,Inq_421358,2014-07-25,instalment,2014-05-31,denied
C789018,Inq_278749,2014-06-22,revolving,2014-05-31,denied
C789086,Inq_909482,2014-07-22,revolving,2014-05-31,approved
C789086,Inq_517245,2014-06-12,rental_application,2014-05-31,approved
C789086,Inq_514368,2014-06-02,rental_application,2014-05-31,denied
C789280,Inq_155991,2014-05-15,revolving,2014-05-31,approved
C789280,Inq_735728,2014-05-16,instalment,2014-05-31,approved
C789894,Inq_666986,2014-05-26,revolving,2014-05-31,approved
C789894,Inq_856386,2014-06-25,rental_application,2014-05-31,approved
C789921,Inq_323637,2014-08-24,instalment,2014-05-31,approved
C789921,Inq_418528,2014-06-02,revolving,2014-05-31,approved
C789921,Inq_913332,2014-08-19,revolving,2014-05-31,denied
C789921,Inq_261029,2014-05-23,revolving,2014-05-31,approved
C789941,Inq_219107,2014-03-26,revolving,2014-05-31,approved
C789941,Inq_625188,2014-04-28,revolving,2014-05-31,denied
C789941,Inq_916450,2014-06-18,revolving,2014-05-31,approved
C789941,Inq_220927,2014-04-04,revolving,2014-05-31,approved
C789941,Inq_429619,2014-06-14,instalment,2014-05-31,approved
C790070,Inq_606149,2014-08-09,instalment,2014-05-31,approved
C790070,Inq_584779,2014-06-06,mortgage,2014-05-31,denied
C790079,Inq_530898,2014-06-07,rental_application,2014-05-31,approved
C790079,Inq_483522,2014-07-01,instalment,2014-05-31,approved
C790087,Inq_750273,2014-08-26,revolving,2014-05-31,denied
C790087,Inq_939207,2014-07-16,rental_application,2014-05-31,approved
C790141,Inq_143931,2014-06-27,mortgage,2014-05-31,approved
C790141,Inq_825136,2014-07-19,rental_application,2014-05-31,denied
C790162,Inq_376329,2014-05-16,revolving,2014-05-31,approved
C790162,Inq_496437,2014-07-07,revolving,2014-05-31,approved
C790162,Inq_873337,2014-06-22,rental_application,2014-05-31,denied
C790199,Inq_121295,2014-08-14,revolving,2014-05-31,approved
C790199,Inq_110344,2014-06-27,revolving,2014-05-31,approved
C790249,Inq_368784,2014-09-14,revolving,2014-05-31,approved
C790249,Inq_183652,2014-09-11,revolving,2014-05-31,approved
C790249,Inq_582621,2014-08-20,revolving,2014-05-31,approved
C790249,Inq_413286,2014-07-27,revolving,2014-05-31,approved
C790249,Inq_615647,2014-07-25,instalment,2014-05-31,approved
C790535,Inq_157598,2014-06-04,revolving,2014-05-31,approved
C790535,Inq_883416,2014-06-03,revolving,2014-05-31,approved
C790535,Inq_666415,2014-03-20,revolving,2014-05-31,approved
C790590,Inq_340317,2014-06-04,revolving,2014-05-31,denied
C790590,Inq_413124,2014-08-08,revolving,2014-05-31,approved
C790639,Inq_784046,2014-07-16,instalment,2014-05-31,approved
C790639,Inq_744017,2014-07-29,revolving,2014-05-31,approved
C790639,Inq_699777,2014-06-03,revolving,2014-05-31,approved
C790666,Inq_104493,2014-08-02,revolving,2014-05-31,approved
C790666,Inq_998206,2014-09-03,mortgage,2014-05-31,approved
C790666,Inq_912757,2014-08-26,revolving,2014-05-31,denied
C790666,Inq_716088,2014-06-05,instalment,2014-05-31,approved
C790666,Inq_165833,2014-07-03,revolving,2014-05-31,approved
C790768,Inq_474615,2014-07-03,revolving,2014-05-31,denied
C790768,Inq_543259,2014-07-16,rental_application,2014-05-31,approved
C790768,Inq_566904,2014-06-28,rental_application,2014-05-31,approved
C790768,Inq_198106,2014-05-08,revolving,2014-05-31,approved
C790768,Inq_292399,2014-04-12,revolving,2014-05-31,approved
C790768,Inq_868465,2014-04-02,rental_application,2014-05-31,approved
C790854,Inq_813110,2014-06-22,mortgage,2014-05-31,approved
C790854,Inq_653880,2014-06-04,revolving,2014-05-31,approved
C790854,Inq_102406,2014-05-24,rental_application,2014-05-31,approved
C790897,Inq_258948,2014-07-08,mortgage,2014-05-31,approved
C790897,Inq_902010,2014-06-28,revolving,2014-05-31,denied
C790897,Inq_717033,2014-05-21,instalment,2014-05-31,approved
C790897,Inq_980657,2014-04-02,mortgage,2014-05-31,approved
C791025,Inq_370452,2014-05-13,revolving,2014-05-31,approved
C791123,Inq_967436,2014-05-15,revolving,2014-05-31,denied
C791123,Inq_594352,2014-07-08,revolving,2014-05-31,denied
C791337,Inq_467831,2014-04-22,revolving,2014-05-31,approved
C791337,Inq_629686,2014-03-28,revolving,2014-05-31,approved
C791474,Inq_522804,2014-07-04,rental_application,2014-05-31,denied
C791474,Inq_772417,2014-07-27,revolving,2014-05-31,approved
C791474,Inq_197310,2014-06-28,revolving,2014-05-31,denied
C791474,Inq_268193,2014-05-04,revolving,2014-05-31,approved
C791474,Inq_634452,2014-04-15,revolving,2014-05-31,denied
C791596,Inq_139869,2014-05-10,revolving,2014-05-31,approved
C791596,Inq_484089,2014-07-26,revolving,2014-05-31,denied
C791596,Inq_613291,2014-06-07,revolving,2014-05-31,approved
C791652,Inq_571694,2014-05-27,revolving,2014-05-31,approved
C791652,Inq_160481,2014-06-10,revolving,2014-05-31,approved
C791652,Inq_100160,2014-04-05,revolving,2014-05-31,denied
C791702,Inq_339096,2014-07-03,mortgage,2014-05-31,approved
C791711,Inq_486920,2014-04-23,revolving,2014-05-31,approved
C791711,Inq_297378,2014-07-15,revolving,2014-05-31,approved
C791711,Inq_705432,2014-07-27,revolving,2014-05-31,approved
C791775,Inq_600995,2014-06-30,revolving,2014-05-31,approved
C791775,Inq_672375,2014-06-05,revolving,2014-05-31,approved
C791775,Inq_697957,2014-06-07,instalment,2014-05-31,approved
C791775,Inq_365275,2014-07-16,revolving,2014-05-31,denied
C791775,Inq_765683,2014-05-21,revolving,2014-05-31,approved
C791779,Inq_140190,2014-06-11,mortgage,2014-05-31,approved
C791779,Inq_542138,2014-09-04,rental_application,2014-05-31,approved
C791779,Inq_830307,2014-05-25,revolving,2014-05-31,approved
C791779,Inq_707552,2014-06-28,revolving,2014-05-31,denied
C791802,Inq_239617,2014-07-03,revolving,2014-05-31,denied
C791802,Inq_156142,2014-06-22,revolving,2014-05-31,approved
C791811,Inq_206161,2014-08-31,mortgage,2014-05-31,approved
C791811,Inq_595441,2014-08-24,revolving,2014-05-31,denied
C791811,Inq_491839,2014-06-03,revolving,2014-05-31,denied
C791811,Inq_614748,2014-09-09,revolving,2014-05-31,denied
C791888,Inq_714059,2014-06-27,revolving,2014-05-31,approved
C791888,Inq_390147,2014-06-09,rental_application,2014-05-31,approved
C791888,Inq_469954,2014-08-10,rental_application,2014-05-31,approved
C791888,Inq_778511,2014-08-14,instalment,2014-05-31,approved
C792003,Inq_216658,2014-07-08,revolving,2014-05-31,approved
C792003,Inq_512712,2014-08-30,revolving,2014-05-31,approved
C792003,Inq_117531,2014-05-05,rental_application,2014-05-31,denied
C792003,Inq_630949,2014-08-23,rental_application,2014-05-31,approved
C792003,Inq_613142,2014-06-12,instalment,2014-05-31,denied
C792343,Inq_614097,2014-03-20,revolving,2014-05-31,denied
C792468,Inq_675073,2014-08-09,revolving,2014-05-31,approved
C792468,Inq_569311,2014-07-01,revolving,2014-05-31,approved
C792468,Inq_394985,2014-05-24,revolving,2014-05-31,denied
C792468,Inq_658373,2014-07-14,revolving,2014-05-31,approved
C792468,Inq_737186,2014-08-07,revolving,2014-05-31,approved
C793013,Inq_763904,2014-07-22,revolving,2014-05-31,approved
C793013,Inq_354707,2014-06-18,revolving,2014-05-31,approved
C793051,Inq_481100,2014-08-27,instalment,2014-05-31,approved
C793051,Inq_870338,2014-05-14,revolving,2014-05-31,denied
C793151,Inq_109626,2014-07-01,revolving,2014-05-31,approved
C793151,Inq_994776,2014-07-21,revolving,2014-05-31,denied
C793209,Inq_671286,2014-04-25,revolving,2014-05-31,approved
C793209,Inq_676966,2014-07-25,mortgage,2014-05-31,denied
C793431,Inq_933022,2014-05-03,revolving,2014-05-31,approved
C793577,Inq_198988,2014-09-12,revolving,2014-05-31,approved
C793577,Inq_183440,2014-07-24,rental_application,2014-05-31,approved
C793682,Inq_855020,2014-07-28,rental_application,2014-05-31,denied
C793682,Inq_886540,2014-07-06,instalment,2014-05-31,denied
C793682,Inq_995366,2014-04-13,rental_application,2014-05-31,denied
C793682,Inq_755297,2014-05-29,revolving,2014-05-31,approved
C793838,Inq_608338,2014-08-20,instalment,2014-05-31,denied
C793838,Inq_891900,2014-07-25,revolving,2014-05-31,approved
C793838,Inq_880897,2014-06-21,revolving,2014-05-31,approved
C793838,Inq_409839,2014-08-09,revolving,2014-05-31,approved
C793864,Inq_620326,2014-08-01,revolving,2014-05-31,denied
C793864,Inq_225573,2014-07-19,revolving,2014-05-31,denied
C793864,Inq_505924,2014-06-14,revolving,2014-05-31,approved
C794137,Inq_522761,2014-06-08,mortgage,2014-05-31,approved
C794137,Inq_421902,2014-04-10,rental_application,2014-05-31,approved
C794137,Inq_547210,2014-05-19,rental_application,2014-05-31,approved
C794137,Inq_792483,2014-07-30,revolving,2014-05-31,approved
C794137,Inq_311876,2014-06-02,instalment,2014-05-31,approved
C794184,Inq_646666,2014-06-08,revolving,2014-05-31,approved
C794184,Inq_783746,2014-04-23,revolving,2014-05-31,approved
C794184,Inq_524155,2014-03-17,mortgage,2014-05-31,approved
C794184,Inq_941968,2014-06-05,revolving,2014-05-31,approved
C794184,Inq_870622,2014-05-01,mortgage,2014-05-31,approved
C794184,Inq_595885,2014-06-14,revolving,2014-05-31,approved
C794184,Inq_236267,2014-06-29,revolving,2014-05-31,approved
C794184,Inq_935894,2014-03-26,instalment,2014-05-31,approved
C794233,Inq_294582,2014-04-04,revolving,2014-05-31,approved
C794233,Inq_339669,2014-06-14,revolving,2014-05-31,approved
C794233,Inq_795711,2014-07-10,revolving,2014-05-31,approved
C794233,Inq_675893,2014-07-22,rental_application,2014-05-31,approved
C794233,Inq_458022,2014-04-14,mortgage,2014-05-31,approved
C794233,Inq_886415,2014-07-16,mortgage,2014-05-31,approved
C794261,Inq_755999,2014-08-26,revolving,2014-05-31,approved
C794261,Inq_965133,2014-07-28,rental_application,2014-05-31,approved
C794261,Inq_390789,2014-07-10,mortgage,2014-05-31,approved
C794261,Inq_325736,2014-07-09,rental_application,2014-05-31,approved
C794261,Inq_428623,2014-07-23,revolving,2014-05-31,denied
C794261,Inq_201411,2014-08-16,rental_application,2014-05-31,approved
C794269,Inq_930714,2014-06-25,revolving,2014-05-31,approved
C794269,Inq_947801,2014-06-01,revolving,2014-05-31,approved
C794269,Inq_375466,2014-07-07,revolving,2014-05-31,approved
C794314,Inq_785746,2014-06-09,rental_application,2014-05-31,denied
C794314,Inq_379323,2014-06-12,revolving,2014-05-31,denied
C794314,Inq_597248,2014-04-07,instalment,2014-05-31,denied
C794348,Inq_510800,2014-03-25,revolving,2014-05-31,approved
C794348,Inq_250493,2014-05-05,instalment,2014-05-31,approved
C794348,Inq_568853,2014-05-23,rental_application,2014-05-31,denied
C794348,Inq_779875,2014-06-22,mortgage,2014-05-31,approved
C794413,Inq_595884,2014-05-07,revolving,2014-05-31,approved
C794413,Inq_817403,2014-07-06,revolving,2014-05-31,approved
C794413,Inq_316604,2014-06-13,revolving,2014-05-31,approved
C794413,Inq_212372,2014-05-03,rental_application,2014-05-31,approved
C794466,Inq_303308,2014-08-25,revolving,2014-05-31,approved
C794511,Inq_730637,2014-07-27,revolving,2014-05-31,approved
C794511,Inq_252161,2014-04-27,revolving,2014-05-31,denied
C794511,Inq_848734,2014-07-25,revolving,2014-05-31,approved
C794528,Inq_448553,2014-04-16,revolving,2014-05-31,approved
C794603,Inq_292925,2014-05-26,revolving,2014-05-31,denied
C794603,Inq_332253,2014-05-16,revolving,2014-05-31,approved
C794603,Inq_111042,2014-05-10,revolving,2014-05-31,approved
C794603,Inq_286218,2014-05-12,rental_application,2014-05-31,approved
C794603,Inq_816422,2014-04-25,revolving,2014-05-31,approved
C794630,Inq_376167,2014-03-09,revolving,2014-05-31,denied
C794630,Inq_125168,2014-04-15,revolving,2014-05-31,approved
C794630,Inq_534613,2014-04-17,revolving,2014-05-31,approved
C794630,Inq_896434,2014-04-27,revolving,2014-05-31,approved
C794681,Inq_143348,2014-06-19,rental_application,2014-05-31,approved
C794967,Inq_304925,2014-07-29,revolving,2014-05-31,approved
C794967,Inq_382625,2014-08-17,revolving,2014-05-31,approved
C795114,Inq_183881,2014-08-07,instalment,2014-05-31,approved
C795114,Inq_120842,2014-05-22,revolving,2014-05-31,approved
C795143,Inq_379957,2014-04-25,revolving,2014-05-31,approved
C795143,Inq_467342,2014-06-24,revolving,2014-05-31,approved
C795318,Inq_512208,2014-03-19,revolving,2014-05-31,approved
C795318,Inq_588148,2014-04-30,revolving,2014-05-31,approved
C795318,Inq_921766,2014-03-31,revolving,2014-05-31,approved
C795318,Inq_907294,2014-05-11,revolving,2014-05-31,approved
C795318,Inq_434906,2014-06-18,revolving,2014-05-31,approved
C795318,Inq_364378,2014-05-13,revolving,2014-05-31,approved
C795400,Inq_610367,2014-05-16,rental_application,2014-05-31,approved
C795401,Inq_263225,2014-06-13,rental_application,2014-05-31,denied
C795464,Inq_451507,2014-06-18,revolving,2014-05-31,approved
C795464,Inq_221656,2014-09-01,rental_application,2014-05-31,approved
C795464,Inq_986083,2014-05-15,revolving,2014-05-31,denied
C795483,Inq_362019,2014-04-05,mortgage,2014-05-31,approved
C795483,Inq_763922,2014-04-18,revolving,2014-05-31,approved
C795677,Inq_623748,2014-05-07,revolving,2014-05-31,denied
C795677,Inq_747853,2014-05-28,revolving,2014-05-31,approved
C795677,Inq_204433,2014-06-17,revolving,2014-05-31,approved
C795677,Inq_796305,2014-04-19,revolving,2014-05-31,approved
C795677,Inq_803050,2014-05-24,revolving,2014-05-31,approved
C795677,Inq_867238,2014-06-23,revolving,2014-05-31,approved
C795692,Inq_876525,2014-07-01,revolving,2014-05-31,approved
C795692,Inq_535433,2014-09-13,revolving,2014-05-31,approved
C795692,Inq_498322,2014-07-26,rental_application,2014-05-31,approved
C795797,Inq_366356,2014-06-15,revolving,2014-05-31,approved
C795797,Inq_285897,2014-03-28,revolving,2014-05-31,approved
C795797,Inq_439274,2014-06-08,revolving,2014-05-31,approved
C795797,Inq_645007,2014-04-01,revolving,2014-05-31,approved
C795897,Inq_275278,2014-08-03,revolving,2014-05-31,denied
C795897,Inq_541111,2014-05-04,revolving,2014-05-31,approved
C795897,Inq_172144,2014-06-13,mortgage,2014-05-31,denied
C795897,Inq_400845,2014-05-29,revolving,2014-05-31,approved
C796036,Inq_243741,2014-08-18,revolving,2014-05-31,approved
C796036,Inq_620856,2014-06-03,revolving,2014-05-31,approved
C796036,Inq_743569,2014-07-13,revolving,2014-05-31,approved
C796036,Inq_432509,2014-06-16,revolving,2014-05-31,approved
C796048,Inq_896804,2014-06-06,revolving,2014-05-31,approved
C796048,Inq_462784,2014-05-05,revolving,2014-05-31,denied
C796048,Inq_718165,2014-05-22,revolving,2014-05-31,approved
C796048,Inq_685246,2014-05-28,revolving,2014-05-31,denied
C796048,Inq_213229,2014-08-15,revolving,2014-05-31,approved
C796048,Inq_916448,2014-06-07,rental_application,2014-05-31,approved
C796048,Inq_758789,2014-05-09,revolving,2014-05-31,approved
C796072,Inq_154031,2014-07-04,revolving,2014-05-31,approved
C796072,Inq_271242,2014-04-30,mortgage,2014-05-31,approved
C796197,Inq_957875,2014-09-01,mortgage,2014-05-31,approved
C796197,Inq_296671,2014-06-18,revolving,2014-05-31,approved
C796271,Inq_369075,2014-08-17,revolving,2014-05-31,approved
C796271,Inq_582914,2014-07-24,revolving,2014-05-31,approved
C796271,Inq_174495,2014-05-04,revolving,2014-05-31,approved
